,Title,Original search,Url
383,四川省内江市威远县人力资源和社会保障局2020年 …,四川省内江市威远县严陵工业园区污水处理厂及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201912/t20191231_13680492.htm
384,四川省内江市威远县自然资源和规划局国土空间总体 …,四川省内江市威远县严陵工业园区污水处理厂及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201911/t20191106_13274557.htm
385,四川 - 中国政府采购网,四川省内江市威远县严陵工业园区污水处理厂及配套管网工程PPP项目,http://www.ccgp.gov.cn/ppp/zx/df/sichuan/
386,云霄县云陵工业开发区管委会漳州市云霄经济开发区 …,四川省眉山市青神县工业开发区污水处理厂及乡镇污水处理提档升级改造PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201710/t20171012_8972482.htm
387,四川省凉山彝族自治州盐源县城市管理局环卫设备采 …,四川省凉山州德昌县工业集中区污水处理暨基础设施建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201911/t20191106_13274610.htm
388,四川省广安市用PPP模式治理全域水环境纪实,重庆市永川区莲花污水处理厂及污染源整治PPP项目,http://www.ccgp.gov.cn/specialtopic/pppzt/news/201703/t20170301_7960623.htm
389,四川省成都市金堂县金堂县工业集中发展区管委会四 …,四川省凉山州德昌县工业集中区污水处理暨基础设施建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201910/t20191014_13098664.htm
390,宁晋县经济开发区（西城工业园）污水集中处理 …,赣江新区临空组团樵舍污水处理厂建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201709/t20170922_8891792.htm
391,四川省巴中市四川省巴中市住房和城乡建设局巴中市 …,四川省遂宁市城镇污水处理设施全市统一打包建设运营PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201910/t20191014_13098665.htm
392,四川将建污水和垃圾处理PPP项目库,四川省遂宁市城镇污水处理设施全市统一打包建设运营PPP项目,http://www.ccgp.gov.cn/specialtopic/pppzt/news/201707/t20170712_8510006.htm
393,四川省乐山市夹江县住房和城乡建设局乐山市夹江县 …,四川省遂宁市城镇污水处理设施全市统一打包建设运营PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201911/t20191115_13338631.htm
394,四川省巴中市今年将实施48个“PPP”项目,四川省巴中市城镇污水处理设施建设PPP项目,http://www.ccgp.gov.cn/specialtopic/pppzt/news/201603/t20160328_6618406.htm
395,水城县城镇污水处理一体化PPP项目1标段监理招标 …,四川省广元市苍溪县城镇污水处理设施建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201705/t20170527_8306318.htm
396,连平县PPP模式整县推进村镇污水处理设施建设项 …,连山壮族瑶族自治县PPP模式整县推进+村镇污水处理设施建设项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201812/t20181214_11345937.htm
397,四川省成都市彭州市彭州市经济科技和信息化局彭州 …,四川省成都市彭州市城镇污水处理厂新改扩建PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201910/t20191014_13098638.htm
398,灵武市污水处理厂、东塔镇污水处理厂PPP项目中标 …,四川省成都市彭州市城镇污水处理厂新改扩建PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201907/t20190725_12532298.htm
399,攀枝花市积极推进PPP项目建设_中国政府采购网,四川省攀枝花市生活污水处理设施建设项目,http://www.ccgp.gov.cn/ppp/zx/df/sichuan/201911/t20191125_13409548.htm
400,攀枝花－仁和区攀枝花市仁和区啊喇乡生活污水处理 …,四川省攀枝花市生活污水处理设施建设项目,http://www.ccgp.gov.cn/cggg/dfbx/xjgg/201211/t20121130_2484707.shtml
401,四川省眉山市仁寿县仁寿县住房和城乡建设局仁寿县 …,四川省眉山市东坡区城镇污水处理ppp项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201910/t20191014_13098559.htm
402,海口市水务局-海口市丁村污水处理厂 PPP 项目 (资 …,四川省眉山市东坡区城镇污水处理ppp项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201906/t20190626_12340398.htm
403,彭山发展控股有限责任公司眉山市彭山区农村集中安 …,四川省眉山市东坡区城镇污水处理ppp项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201802/t20180223_9604688.htm
404,海口市水务局-海口市丁村污水处理厂PPP项目中标候 …,四川省眉山市东坡区城镇污水处理ppp项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201907/t20190725_12535561.htm
405,彭山发展控股有限责任公司岷江现代农业高科技展示 …,四川省眉山市彭山区城市生活污水处理厂提标升级改造工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201901/t20190111_11505025.htm
406,四川将建污水和垃圾处理PPP项目库 - ccgp.gov.cn,四川省眉山市彭山区城市生活污水处理厂提标升级改造工程PPP项目,http://www.ccgp.gov.cn/specialtopic/pppzt/news/201707/t20170712_8510006.htm
407,四川兴彭建设有限公司眉山盛泰环保科技有限公司厂 …,四川省眉山市彭山区城市生活污水处理厂提标升级改造工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201911/t20191114_13335922.htm
408,四川省达州市大竹县四川大竹经济开发区管理委员会 …,四川省眉山市青神县工业开发区污水处理厂及乡镇污水处理提档升级改造PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201910/t20191014_13098684.htm
409,黑龙江省集贤县经济开发区污水处理厂PPP项目预成 …,黑龙江省绥化市经开区（国家级）污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201901/t20190117_11535257.htm
410,湖北省黄梅经济开发区（大胜关山工业园）污水处理 …,湖北省黄石市阳新县宝塔湖污水处理厂扩建及提标升级工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201906/t20190610_12235053.htm
411,四川：改善农村人居环境 水气土污染共治,四川省绵阳市梓潼县污水处理及管网配套项目,http://www.ccgp.gov.cn/jnhb/xw/201512/t20151230_6408407.htm
412,资阳市市政管理处资阳市污水处理设施运行监管信息 …,四川省资阳市安岳县城镇生活污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/202001/t20200114_13759789.htm
413,中国人民解放军四川省安岳县人民武装部军事职业化 …,四川省资阳市安岳县城镇生活污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201907/t20190718_12488085.htm
414,简阳市水务投资发展有限公司简阳市河东污水处理厂 …,四川省资阳市安岳县城镇生活污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201902/t20190212_11625881.htm
415,静宁县工业和生活污水处理厂社会资本合作PPP项目 …,浑源县污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201802/t20180205_9558097.htm
416,四川省遂宁市河东新区市政服务项目_中国政府采购网,四川省遂宁市河东新区二期生活污水处理厂PPP项目,http://www.ccgp.gov.cn/gpsr/jyjl/201710/t20171018_9004222.htm
417,[邳]邳州市水务局邳州市城镇污水处理设施全覆盖建 …,邳州市城镇污水处理设施全覆盖建设工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201905/t20190521_12111560.htm
418,遂宁东涪投资有限责任公司河东新区二期苗圃苗木移 …,四川省遂宁市河东新区二期生活污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201908/t20190808_12638555.htm
419,四川省卫生和计划生育信息中心四川省互联网医疗服 …,四川省遂宁市河东新区二期生活污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201810/t20181026_10977474.htm
420,四川省公安厅交警总队高速公路监控二期传输系统（ …,四川省遂宁市河东新区二期生活污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/cjgg/201803/t20180312_9654348.htm
421,坊子区污水处理及管网设施PPP项目咨询服务机构采 …,耒阳市城镇污水处理设施及配套管网工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201910/t20191009_13060696.htm
422,潍坊市坊子区综合行政执法局坊子区污水处理及管网 …,坊子区污水处理及管网设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201912/t20191205_13497097.htm
423,坊子区污水处理及管网设施PPP项目资格预审公告,坊子区污水处理及管网设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201912/t20191205_13495982.htm
424,资格预审公告_中国政府采购网,坊子区污水处理及管网设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/index_6.htm
425,海南省东方市城东片区污水处理工程PPP项目(资格 …,城东片区污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201705/t20170523_8278906.htm
426,东方市水务局 -海南省东方市城东片区污水处理工 …,城东片区污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201705/t20170523_8280209.htm
427,海南省东方市城东片区污水处理工程PPP项目(第二 …,城东片区污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201707/t20170703_8466138.htm
428,东方市水务局-海南省东方市城东片区污水处理工 …,城东片区污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201703/t20170302_7967024.htm
429,东方市水务局广东省国际工程咨询有限公司关于海南 …,城东片区污水处理工程项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201701/t20170110_7843716.htm
430,春柳河污水处理厂一期升级扩建工程PPP项目预中标 …,大连春柳河污水处理厂一期升级扩建,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201611/t20161108_7545960.htm
431,盖州经济开发区管理委员会盖州市污水处理厂存量资 …,辽宁省本溪市城市污水处理经营权转让PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202001/t20200107_13716362.htm
432,春柳河污水处理厂一期升级扩建工程PPP项目资格预 …,大连市红凌路污水处理厂工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201608/t20160810_7167658.htm
433,GPA专栏_中国政府采购网 - ccgp.gov.cn,青田县中部组团污水处理厂提标改造工程PPP项目,http://www.ccgp.gov.cn/wtogpa/
434,信息公告_中国政府采购网 - ccgp.gov.cn,陕西省咸阳市大西安（咸阳）文化体育功能区污水处理厂PPP项目,http://www.ccgp.gov.cn/xxgg/
435,大连东方春柳河水质净化有限公司大连市春柳河污水 …,大连春柳河污水处理厂一期升级扩建,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201805/t20180515_9928553.htm
436,大连东方春柳河水质净化有限公司大连春柳河污水处 …,大连春柳河污水处理厂一期升级扩建,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201807/t20180723_10328525.htm
437,春柳河污水处理厂一期升级扩建工程PPP项目社会投 …,大连春柳河污水处理厂一期升级扩建,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201608/t20160822_7213180.htm
438,始兴县住房和城乡规划建设局始兴县PPP模式整县推 …,始兴县+PPP+模式整县推进村镇污水处理设施建设项目,http://www.ccgp.gov.cn/cggg/dfgg/fblbgg/201805/t20180530_10015975.htm
439,始兴县PPP模式整县推进村镇污水处理设施建设项目 …,始兴县+PPP+模式整县推进村镇污水处理设施建设项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201811/t20181116_11126852.htm
440,（连平县环境保护局）（连平县PPP模式整县推进村 …,连山壮族瑶族自治县PPP模式整县推进+村镇污水处理设施建设项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201907/t20190729_12555891.htm
441,翁源县PPP模式整县推进村镇污水处理设施建设项目 …,始兴县+PPP+模式整县推进村镇污水处理设施建设项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201804/t20180427_9850457.htm
442,连州市PPP模式整县推进村镇污水处理设施建设项 …,连州市PPP模式整县推进村镇污水处理设施建设项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201909/t20190919_12941237.htm
443,威宁县乡镇污水处理工程PPP项目资格预审公告,息县乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201906/t20190625_12327806.htm
444,威宁县乡镇污水处理工程PPP项目中标（成交）公告,山西省忻州市保德县污水处理站改造及污水截流干管工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201910/t20191031_13228942.htm
445,威宁自治县排水工程PPP项目 - ccgp.gov.cn,威宁县乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201710/t20171030_9071402.htm
446,威宁自治县排水工程PPP项目中标（成交）公告,威宁县乡镇污水处理工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201801/t20180129_9531852.htm
447,施秉县县城及乡镇污水处理工程PPP项目,隆回县污水处理系统工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201711/t20171101_9088466.htm
448,吴忠市太阳山正阳投资发展有限公司吴忠市太阳山移 …,宁夏吴忠市太阳山移民开发区污水处理厂提标改造工程,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201705/t20170511_8225965.htm
449,吴忠市太阳山移民开发区污水处理厂提标改造工 …,宁夏吴忠市太阳山移民开发区污水处理厂提标改造工程,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201704/t20170417_8125161.htm
450,盐池县污水处理有限公司盐池县生活水处理厂改造和 …,宁夏吴忠市盐池县生活污水处理厂改造和工业污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201512/t20151231_6416973.htm
451,盐池县污水处理有限公司盐池县生活污水处理厂改造 …,宁夏吴忠市盐池县生活污水处理厂改造和工业污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201604/t20160406_6651622.htm
452,盐池县生活水处理厂改造和工业污水处理PPP项目资 …,宁夏吴忠市盐池县生活污水处理厂改造和工业污水处理PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/qtgg/201601/t20160127_6493683.htm
453,宁夏弘德慈善园区管委会宁夏弘德慈善园区污水处理 …,宁夏弘德慈善园区污水处理厂（一期）工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201709/t20170904_8793066.htm
454,关于“马洲污水处理厂（一期）工程PPP项目”招标文 …,贵安新区湖潮污水处理厂一期PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gzgg/201909/t20190910_12878991.htm
455,长江经济带祥云财富工业园区水污染治理一期工程政 …,宁夏弘德慈善园区污水处理厂（一期）工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201803/t20180330_9727992.htm
456,马洲污水处理厂（一期）工程PPP项目投标邀请书,贵安新区湖潮污水处理厂一期PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/yqzbgg/201909/t20190902_12809359.htm
457,马洲污水处理厂（一期）工程PPP项目资格预审公告,辽宁省营口北海新城区污水处理厂一期工程PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201906/t20190604_12203647.htm
458,亳州市利辛县污水厂PPP项目（标段编 …,安徽省亳州市利辛县污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201912/t20191209_13523927.htm
459,利辛县乡镇污水处理厂在线监测设备采购项目（标段 …,安徽省亳州市利辛县污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/201903/t20190327_11817402.htm
460,利辛县美丽乡村建设办公室污水处理厂环境保护验收 …,安徽省亳州市利辛县污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/dylygg/201811/t20181116_11125933.htm
461,利辛县第二人民医院污水处理设备采购（标段编 …,安徽省亳州市利辛县污水处理厂PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/xjgg/201910/t20191011_13081581.htm
462,颍上县循环经济园污水处理厂PPP 项目（二次）资格 …,赣江新区临空组团樵舍污水处理厂建设PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zgysgg/201704/t20170419_8139685.htm
463,安徽裕安区农村生活垃圾治理PPP项目实施工作侧记,安徽省六安市裕安区农村中心村污水处理设施PPP项目,http://www.ccgp.gov.cn/specialtopic/pppzt/news/201711/t20171101_9086303.htm
464,裕安区乡镇污水处理PPP项目中标公示,安徽省六安市裕安区农村中心村污水处理设施PPP项目,http://www.ccgp.gov.cn/cggg/dfgg/zbgg/201606/t20160617_6928552.htm
